day_of_week_encoded,platform_encoded,topic_category_encoded,emotion_type_encoded,location_encoded,language_encoded,sentiment_bucket_encoded,toxicity_bucket_encoded,past_perf_bucket_encoded,growth_bucket_encoded,sentiment_score,toxicity_score,user_past_sentiment_avg,user_engagement_growth,sentiment_bucket,toxicity_bucket,past_perf_bucket,growth_bucket,sentiment_toxicity_interaction,abs_sentiment,perf_momentum,toxicity_squared,sentiment_squared,engagement_rate
0,0,1,1,25,1,0,1,0,2,-1.325795698468503,-0.9728705529664315,-0.9583223351891575,-0.0020639351444041447,0,1,0,2,-0.17278785,0.7731,-0.00022044000000000002,0.049952250000000004,0.59768361,0.09867
1,1,1,1,28,4,0,0,2,1,-0.9294209985834223,-1.100912896202529,0.24597207490056924,-0.511501545675676,0,0,2,1,-0.10109987999999999,0.5418,-0.02110809,0.03481955999999999,0.29354723999999993,0.04862
2,0,1,2,11,7,4,1,4,1,0.8380708538224234,-0.5037289593208933,1.4036139509588823,-0.5004643056370838,4,1,4,1,0.17561952,0.4896,-0.11683628,0.12866569000000003,0.23970815999999998,0.0523
2,4,1,3,31,5,0,2,4,0,-1.3103725583951535,0.21316936351319105,1.4882475442946812,-1.589357018194447,0,2,4,0,-0.43194573,0.7641,-0.39524408,0.31956409,0.58384881,0.0377
2,2,4,4,5,6,3,4,4,0,0.32705081272544534,1.3513235256118339,1.5883163626445906,-0.7419039314812885,3,4,4,0,0.17097762,0.1914,-0.19639393000000002,0.79798489,0.03663395999999999,0.0245
3,4,5,2,14,2,4,4,0,3,1.4495126736192103,1.1125887501472407,-0.6352231868600733,1.1378760125914482,4,4,0,3,0.6978568,0.8464,-0.12071232000000001,0.67980025,0.7163929600000001,0.07963
5,3,5,3,27,6,4,1,4,0,1.4416297353594982,-0.5040759575410455,1.4306689521072116,-0.9043583082993176,4,1,4,0,0.30186947999999997,0.8418,-0.21585568,0.12859395999999998,0.70862724,0.04975
3,1,0,4,6,0,1,2,3,2,-0.4118889650110301,-0.20079951312817523,0.5893624740909003,0.28938818462467153,1,2,3,2,-0.10695080000000001,0.2398,0.02897637,0.198916,0.057504040000000006,0.74555
6,4,5,2,15,3,4,0,1,3,0.8231618184181856,-1.5596445432435064,-0.30449314077120393,1.3203353869794254,4,0,1,3,0.026160959999999997,0.4809,-0.06681958,0.00295936,0.23126481,0.13083
1,0,5,0,7,0,1,0,0,2,-0.47101100195886964,-1.2643490578941328,-0.6100759101516905,0.2762814620788433,1,0,0,2,-0.03826485,0.2743,-0.028409330000000003,0.019460250000000005,0.07524049,0.05613
6,3,2,3,4,6,1,1,0,3,-0.43142494243727275,-0.717479862934541,-0.913230666608609,1.3606902958705285,1,1,0,3,-0.07463151999999999,0.2512,-0.20767705,0.08826840999999999,0.06310144,0.06061
1,2,1,1,12,2,4,3,1,0,1.2498686937808536,0.7642025371146071,-0.027526237989911606,-1.1827037055225649,4,3,1,0,0.52852059,0.7299,0.00492336,0.52432081,0.53275401,0.07224
4,4,0,0,12,7,4,4,3,3,1.231875030361946,1.5845063295539952,0.5061163167114261,1.3603453821193223,4,4,3,3,0.6909837000000001,0.7194,0.11597081999999999,0.9225602500000001,0.51753636,0.1308
0,2,5,4,0,5,0,1,4,0,-1.5687958387352754,-0.8888969836896414,1.1236987467704003,-0.8477924531015325,0,1,4,0,-0.22662073000000002,0.9149,-0.15897312,0.06135529,0.8370420100000001,0.10526
6,1,0,0,21,8,4,3,3,3,1.6772610420356702,0.8551160707944377,0.4891202262464501,0.8602204428706127,4,3,3,3,0.73476879,0.9793,0.0709884,0.56295009,0.9590284899999999,0.17458
1,1,1,4,18,4,3,0,0,1,0.22885682092512055,-1.5846284150944523,-1.020410094234682,-0.14071926312921884,3,0,0,1,0.00632952,0.1341,0.02335862,0.00222784,0.01798281,0.02505
1,3,1,0,27,6,4,3,3,3,1.3609153023089695,0.6521221120055029,0.4180141334848159,1.6835295669993506,4,3,3,3,0.5497734599999999,0.7947,0.11860675,0.47858723999999997,0.6315480899999999,0.06718
6,2,1,1,3,7,1,3,0,1,-0.5858277113938044,0.7409536563644216,-1.1893304219171985,-0.3849181989830716,1,3,0,1,-0.24484862000000002,0.3413,0.07568358,0.5146627600000001,0.11648568999999999,0.38238
2,0,5,2,32,2,0,3,3,0,-1.067886522797493,0.4699480464256896,0.5366399077505667,-1.7097319173653431,0,3,3,0,-0.39802818,0.6226,-0.15380222999999998,0.40870449,0.3876307600000001,0.20831
3,1,4,2,0,3,0,3,1,1,-0.7376599570047778,0.34537568539111274,-0.028913673946236174,-0.4345857791567365,0,3,1,1,-0.25940166000000003,0.4299,0.0019,0.36409156000000004,0.18481401,0.74149
2,4,2,3,1,5,0,1,4,2,-1.4109657053179994,-0.4950540038170927,1.4192226054675336,0.621540127036056,0,1,4,2,-0.29719536,0.8228,0.14854776,0.13046544000000002,0.6769998399999999,0.0628
1,3,4,0,10,4,2,1,0,3,-0.16940292941336946,-0.9229028092645399,-0.6471898219833726,1.6600754319173423,2,1,0,3,-0.02338557,0.0983,-0.17927090999999998,0.05659641,0.00966289,0.18704
3,2,4,2,6,7,0,2,4,0,-1.6226054607689613,0.21074037597212675,1.6732968149694707,-1.124758195319956,0,2,4,0,-0.53428098,0.9463,-0.31414413,0.31877316,0.89548369,0.04435
5,3,1,3,19,2,0,0,0,2,-1.4113084417640738,-1.4930208849743176,-0.4664762886720975,0.1952267305454317,0,0,0,2,-0.060572799999999996,0.823,-0.015408,0.00541696,0.677329,0.08861
6,3,3,3,6,9,4,3,4,3,0.7626688356860484,0.7683665157564313,1.6250834154871918,1.704569305822917,4,3,4,3,0.32319368,0.4456,0.46474519999999997,0.5260600899999999,0.19855936,0.3228
5,0,1,2,2,5,4,1,3,0,0.954258509041656,-0.6192793666315177,0.5175626633511038,-1.2037434443461315,4,1,3,0,0.18137796,0.5574,-0.10436519999999999,0.10588516000000002,0.31069476,4.88492
0,0,4,3,15,4,2,0,3,3,-0.1462682193033453,-1.2629610650135248,0.36823986855167196,0.7908927788782053,2,0,3,3,-0.011863519999999999,0.0848,0.04923814,0.019572009999999997,0.00719104,0.02976
2,2,2,2,20,5,4,4,4,3,0.9684820715537449,1.1424305970803146,1.4254660672709945,0.7439845087141884,4,4,4,3,0.47128466999999996,0.5657,0.17843078,0.6940556099999999,0.32001649,0.20684
3,2,4,1,11,2,4,3,0,1,1.6193385826490914,0.8401951473279007,-1.561683546695805,-0.022758760216764547,4,3,0,1,0.705343,0.9455,0.0050344,0.556516,0.89397025,0.12924
6,4,4,1,24,1,4,4,0,1,0.7213690939340793,1.117446725229369,-1.2330346545414224,-0.0151706576902324,4,4,0,1,0.34811685,0.4215,0.0024123,0.68211081,0.17766225,0.03244
6,2,4,3,10,4,0,2,4,2,-1.1595685221224035,0.1607726322702352,1.2530771496976665,0.07899079638900743,0,2,4,2,-0.37199022000000004,0.6761,0.0173036,0.30272004,0.45711121000000005,1.14663
5,0,0,3,3,0,4,2,1,3,1.5672426428457777,-0.022789426190186205,-0.11302697879841324,1.2216900541345077,4,2,1,3,0.45507923000000006,0.9151,-0.022626240000000002,0.24730729,0.8374080100000001,0.07985
4,0,3,1,9,3,4,4,4,1,1.4352891111071213,1.4377260824296885,0.9917189014250256,-0.45493569047789084,4,4,4,1,0.76954342,0.8381,-0.07504497,0.84309124,0.70241161,0.11098
5,1,5,0,20,6,1,1,2,3,-0.20624709736637092,-0.4822150696714678,0.1311617495147111,1.6211001780310634,1,1,2,3,-0.04371502,0.1198,0.0363141,0.13315201000000002,0.014352040000000002,0.04829
1,3,4,2,11,6,4,3,4,2,1.099578762177215,1.009183280541937,1.1117321116471008,0.5035796241236017,4,3,4,2,0.51035634,0.6422,0.09444749999999999,0.6315480899999999,0.41242084,0.05363
5,0,3,3,10,3,3,3,0,1,0.6495658084814858,0.8113942950552827,-1.6242915942249512,-0.24902218100790494,3,3,0,1,0.28003092,0.3796,0.06657912,0.5442012900000001,0.14409616,0.03925
1,1,4,3,3,6,0,3,4,3,-1.6332302905972687,0.9456826062541164,1.0930017262367193,1.3334421095252538,0,3,4,3,-0.739521,0.9525,0.24484692000000002,0.6027969599999999,0.90725625,0.06202
6,4,1,3,7,0,2,0,0,2,0.0163602243589727,-1.6540280591248573,-1.2163854230655275,0.36837343365084707,2,0,0,2,0.00027472,0.0101,-0.07544922,0.00073984,0.00010201,0.18572
0,2,2,1,18,4,4,4,4,3,0.8929086851943325,1.666050911289721,1.210066635051605,1.400355377259219,4,4,4,3,0.5132544,0.5216,0.2845744,0.968256,0.27206655999999996,0.05186
0,0,5,0,23,7,2,1,0,2,0.07479678841466336,-0.39373052353270127,-1.385305750748044,0.623609609543292,2,1,0,2,0.017255680000000002,0.0442,-0.14494914,0.15241216000000002,0.0019536400000000004,0.03359
6,1,5,2,10,9,2,4,3,1,-0.01808478847150772,1.7122016745699402,0.35141720758123657,-0.01620539894385042,2,4,3,1,-0.009973,0.01,-0.00075517,0.9946072899999999,0.0001,1.29874
4,4,2,2,26,8,0,1,4,0,-1.5831907694704015,-0.5814565606349471,1.1628938125365695,-1.3110116209711995,0,1,4,0,-0.31050579,0.9233,-0.2547552,0.11309768999999999,0.85248289,0.15249
1,3,4,0,11,1,2,2,4,3,-0.04550370415746228,0.21074037597212675,1.3956361942100162,1.536251395234386,2,2,4,3,-0.0146796,0.026,0.35988768000000004,0.31877316,0.000676,0.10304
4,4,3,0,7,6,4,1,0,3,0.9628269201935168,-0.48568505187298805,-1.189156992422658,0.7001804623110255,4,1,0,3,0.20465736,0.5624,-0.1395768,0.13242321,0.31629376000000003,0.21542
4,4,0,2,5,2,4,3,3,2,0.7110870005518464,0.6576740835279354,0.6708743365249688,0.11900079152890419,4,3,3,2,0.28810769999999997,0.4155,0.013784649999999997,0.48080356,0.17264025,0.48663
0,3,5,4,31,6,4,4,3,3,1.6796601971581915,1.4821418546091478,0.6330667067151242,1.3679334846458546,4,4,3,3,0.9130317000000001,0.9807,0.1457204,0.8667610000000001,0.96177249,0.06398
6,1,3,1,16,9,1,0,4,2,-0.495859394299266,-1.3129288087154165,1.48183065299668,0.021735113688810318,1,0,4,2,-0.0362444,0.2888,0.00624807,0.01575025,0.08340544,0.29325
4,3,1,3,19,7,4,2,2,2,1.5456502467430884,0.1732645681957079,0.29297146792106404,0.10451441397825192,4,2,2,2,0.49980449999999993,0.9025,0.0053335200000000004,0.30669443999999996,0.81450625,0.08399
6,0,0,0,6,9,4,3,0,3,0.9683107033307077,0.6677370319123442,-0.7394543130789566,1.0933821386858733,4,3,0,3,0.39382728,0.5656,-0.1351182,0.48483369000000004,0.31990335999999997,0.06171
6,0,5,1,21,6,0,1,3,1,-1.4944220299371236,-0.7382997561436624,0.5836393007710615,-0.24246881973499082,0,1,3,1,-0.25369365000000005,0.8715,-0.0234234,0.08473921000000001,0.7595122500000001,0.10152
6,2,1,0,17,2,4,1,0,1,1.5375959402603394,-0.5897845179185958,-1.5448608857253694,-0.049662032810833076,4,1,0,1,0.29977542,0.8978,0.01191662,0.11148920999999998,0.8060448400000001,0.03016
4,4,5,4,6,6,2,1,0,2,-0.1472964286415686,-0.9107578715592191,-0.9725435537414844,0.10175510396860386,2,1,0,2,-0.02061556,0.0854,-0.01705865,0.05827396,0.007293160000000001,0.02559
4,0,0,3,6,5,0,0,0,1,-1.564683001382382,-1.4170282747610239,-1.6555089032422539,-0.4663178442676892,0,0,0,1,-0.08714375,0.9125,0.12790602,0.00912025,0.83265625,0.21458
2,4,2,2,7,5,1,4,0,0,-0.33717241976680395,1.5123306997623738,-1.1671314466160052,-0.7305217776914902,1,4,0,0,-0.18436914000000001,0.1962,0.1415522,0.8830360899999999,0.038494440000000005,0.29115
3,0,5,2,29,3,4,1,3,1,0.947917884789279,-0.49297201449618056,0.4894670852355313,-0.07484073664887156,4,1,3,1,0.20032866,0.5537,-0.0058725900000000004,0.13089924,0.30658368999999996,0.05671
3,1,2,3,8,1,1,1,4,3,-0.6122184177415357,-1.0381062183550125,1.5385420977114466,1.0299180084639679,1,1,4,3,-0.07301649,0.3567,0.26622455999999994,0.041902089999999996,0.12723489000000002,0.09984
3,1,4,2,13,0,4,3,0,1,0.848010210758582,0.7690605121967357,-0.815763290676808,-0.09657030297484998,4,3,0,1,0.35941270000000003,0.4954,0.0126603,0.52635025,0.24542116,0.13046
0,3,4,1,17,0,1,1,0,3,-0.5423001827423516,-1.0318602503922758,-0.619961391340503,1.4144968410586656,1,1,0,3,-0.06523335,0.3159,-0.1463516,0.04264224999999999,0.09979281000000001,0.12958
2,3,3,4,8,8,0,2,4,2,-0.9343906770515016,-0.1629767071316046,1.534726648831554,0.3825148974502933,0,2,4,2,-0.24887342999999998,0.5447,0.09918816,0.20875760999999998,0.29669808999999997,0.16103
6,0,2,3,24,0,4,4,3,1,0.8199058221804785,1.474507893765803,0.59838080780701,-0.4797694805647234,4,4,3,1,0.4448952,0.479,-0.047851649999999996,0.8626694399999999,0.22944099999999998,0.03946
4,4,3,0,2,2,2,4,0,2,-0.030080564084112842,1.7004037350847716,-0.6622781880084024,0.28111025459572736,2,4,0,2,-0.016896300000000003,0.017,-0.031383,0.98783721,0.00028900000000000003,0.06739
0,3,1,2,29,3,3,4,0,3,0.4135917653592394,1.6604989397672887,-1.2488167385446145,1.0954516211931091,3,4,0,3,0.23764256,0.2419,-0.22894596,0.9651097600000001,0.05851561,0.15949
4,0,0,2,22,9,4,0,0,0,0.9290673802551852,-1.3524866058127474,-0.44948019820712143,-1.0643982888589048,4,0,0,0,0.06192206999999999,0.5427,0.07926852,0.013018809999999999,0.29452328999999994,0.07538
0,1,0,4,10,6,4,1,4,2,0.7799770262128072,-0.6664711245721932,1.2612283359410734,0.0044894261285099825,4,1,4,2,0.14208726000000002,0.4557,0.00167601,0.09721924000000001,0.20766249,0.03418
6,4,0,2,29,1,1,1,1,0,-0.2741089136891084,-0.6265663292547105,-0.3010245508803925,-1.53727504176234,1,1,1,0,-0.05153401999999999,0.1594,0.07653287,0.10452288999999998,0.025408359999999994,0.03364
6,0,0,1,10,5,0,3,2,1,-1.4855108823391883,0.5750885071317533,0.17902829000790876,-0.4859779280864315,0,3,2,1,-0.58007448,0.8663,-0.01464753,0.44836415999999996,0.7504756899999999,1.07983
6,3,1,0,2,2,0,2,4,0,-1.2918647903071343,-0.017237454667753834,1.0942157326985031,-1.4275924688788297,0,2,4,0,-0.37582137,0.7533,-0.26111796,0.24890121,0.56746089,0.04121
4,4,1,0,23,8,4,4,0,3,1.1045484406452943,1.5352325822924076,-1.3984863923331272,1.5217650176837334,4,4,0,3,0.61045813,0.6451,-0.35592677999999994,0.89548369,0.41615401,4.24622
3,1,1,0,7,3,3,2,0,0,0.6675594719003936,-0.31149194535667124,-1.0538819866810123,-0.8181298704978159,3,2,0,0,0.16154041000000002,0.3901,0.14318444,0.17147881,0.15217801,1.58524
1,3,3,1,5,0,3,0,1,2,0.3152264053358774,-1.5780354489115638,-0.2646043570268725,0.4715026452614431,3,0,1,2,0.00905895,0.1845,-0.02080647,0.0024108099999999998,0.03404025,0.18804
3,2,5,3,18,5,0,4,2,3,-1.2954635229909157,1.3048257641114627,0.13827235879087452,1.0719974861111008,0,4,2,3,-0.66467646,0.7554,0.02531816,0.7742240100000001,0.57062916,0.15429
6,2,1,4,8,9,2,2,4,3,-0.16666103784477398,-0.0977410417430237,1.7052078419649357,1.0240544746934659,2,2,4,3,-0.046000189999999996,0.0967,0.29334213,0.22629049,0.009350889999999999,0.1188
3,0,3,0,19,0,4,0,3,1,0.9686534397767821,-1.704342801046901,0.3713615994534023,-0.42561802162538037,4,0,3,1,0.007185659999999999,0.5658,-0.02638944,0.00016129,0.32012964,0.0684
5,2,0,3,1,6,4,4,2,0,1.4779597986433881,1.5466835235574243,0.2978274937682,-1.3555054948767744,4,4,2,0,0.8195048,0.863,-0.0678944,0.90174016,0.744769,0.03998
4,1,1,3,29,0,3,0,0,3,0.30357336616934677,-1.5169637621648073,-0.4822583726752895,1.709743012091007,3,0,0,3,0.01185259,0.1777,-0.13738722,0.00444889,0.03157729,0.35783
4,4,0,4,16,0,1,2,3,1,-0.2602280876230939,0.15383266786719468,0.6318527002533403,-0.21418589213609826,1,2,3,1,-0.08294266,0.1513,-0.022350380000000003,0.30052324,0.022891689999999996,0.06745
6,2,1,1,25,2,0,0,1,3,-1.4190200118007485,-1.4930208849743176,-0.18898909740718342,0.7357065786852443,0,0,1,3,-0.060904,0.8275,-0.02303725,0.00541696,0.6847562500000001,0.04018
3,0,2,0,17,3,3,0,0,3,0.17710361756788132,-1.1196508000907381,-1.3494058453781457,1.4093231347905755,3,0,0,3,0.018826680000000002,0.1039,-0.31809536,0.03283344,0.010795210000000001,0.06137
3,4,1,3,10,6,3,0,3,2,0.6454529711285926,-1.7015668152856849,0.6684463236014009,0.4387358388968725,3,0,3,2,0.0050922,0.3772,0.049600580000000005,0.00018224999999999998,0.14227984,0.02626
1,2,5,1,8,7,3,2,3,0,0.18721434272707704,0.14029973728126566,0.8248797276769961,-1.081643976419205,3,2,3,0,0.05976414,0.1098,-0.14914146,0.29626249,0.012056039999999999,0.07654
6,4,0,3,19,7,4,2,0,0,1.3807940161812866,0.17638755217707616,-0.6118102050970962,-1.2616889545487406,4,2,0,0,0.44725461,0.8063,0.12815424,0.30769209,0.65011969,0.08061
1,0,1,2,9,9,1,3,0,0,-0.5013431774364568,0.6719010105541685,-0.6846505928041361,-0.9940358836128794,1,3,0,0,-0.20367,0.292,0.11295576,0.48650625000000003,0.08526399999999999,0.37893
1,2,1,1,15,1,3,2,4,3,0.2278286115868973,-0.16158871425099647,1.1330639394755913,0.8357315665349861,3,2,4,3,0.06104955,0.1335,0.15931284,0.20912329,0.01782225,0.05016
0,3,5,4,5,0,1,2,0,1,-0.39749403427590396,0.15764964828886693,-1.3879071931661524,-0.007927468914906257,1,2,0,1,-0.12710802,0.2314,0.0010384399999999998,0.30173049,0.05354596,0.20267
6,1,0,4,26,4,4,3,4,2,1.2299899799085365,0.5067298577618045,1.0380245764673581,0.4070037737859198,4,3,4,2,0.46682317000000007,0.7183,0.07139999999999999,0.42237001,0.51595489,0.44051
1,3,3,3,5,3,4,0,0,0,1.592091035186174,-1.3972493762123586,-1.6851653468086916,-1.6735159734887126,4,0,0,0,0.09407552,0.9296,0.46977084,0.01024144,0.86415616,0.15445
0,1,3,3,3,0,1,4,0,3,-0.5532677490167333,1.3311976288430165,-1.3728188271411228,1.1006253274611992,1,4,0,3,-0.28604124999999997,0.3223,-0.25291101,0.78765625,0.10387728999999998,0.5287
0,2,1,2,19,7,1,1,3,1,-0.5493262798868774,-1.0509451525006372,0.5777426979566821,-0.1589996919431372,1,1,3,1,-0.06432,0.32,-0.01509046,0.040401000000000006,0.1024,0.24522
6,0,0,1,23,1,0,3,1,3,-0.8439082552878517,0.9481115937951806,-0.3159394874108816,1.0747567961207487,0,3,1,3,-0.38225549000000003,0.4919,-0.05648682,0.60388441,0.24196561,0.13431
2,0,2,1,8,9,1,2,1,3,-0.5364736631590862,-0.34063979584944143,-0.20928034826843028,1.6269637118015656,1,2,1,3,-0.12678125,0.3125,-0.05634584,0.16459249,0.09765625,0.07261
0,2,1,2,32,6,0,1,2,0,-1.6986929517974851,-0.38644356090950877,0.28984973701933375,-1.4848481515790268,0,1,2,0,-0.38884975000000005,0.9907,-0.0724137,0.15405625,0.9814864900000001,0.08769
0,3,5,0,17,6,3,2,4,0,0.24633637967491662,0.23780623714398483,0.9657044772439399,-1.6245382208174595,3,2,4,0,0.08259732000000002,0.1443,-0.262401,0.32764176,0.020822490000000003,0.16366
1,3,5,3,30,1,4,2,0,2,1.5019513498685984,-0.2840790859646614,-1.677361019554366,0.5608353068237988,4,2,0,2,0.370094,0.877,-0.15798852,0.178084,0.769129,0.08729
0,2,4,3,4,4,0,4,1,2,-1.028985936168045,1.3759603992426277,-0.06984303465781098,0.1445244091181487,0,4,1,2,-0.5401499599999999,0.5999,-0.00166452,0.8107201599999999,0.35988001,0.01204
1,2,4,1,24,4,4,1,1,0,1.2743743496751754,-0.923943803924996,-0.13904140297949893,-1.1109616452717157,4,1,1,0,0.17682192,0.7442,0.025270570000000003,0.056453760000000006,0.5538336399999999,0.11949
4,3,3,2,2,1,1,4,3,3,-0.21721466364075273,1.3978212871122053,0.5538094277100831,0.8898830254743293,1,4,3,3,-0.11442554,0.1262,0.0830872,0.8221048899999999,0.01592644,0.13881
1,1,5,2,31,2,4,1,2,2,1.3571452014021508,-0.7768165585805372,0.1360177753618471,0.43183756387275235,4,1,2,2,0.22190000000000001,0.7925,0.010083380000000001,0.07840000000000001,0.62805625,0.05764
6,4,4,2,23,7,0,1,0,3,-1.0860515544394378,-0.4613951764623463,-1.0393139091396042,0.8712576829092048,0,1,0,3,-0.23485388,0.6332,-0.15160208,0.13756681,0.40094224,1.18029
0,1,1,3,29,7,1,4,4,0,-0.6444356436725323,1.2090542553495034,1.1512740364023513,-1.644198304636202,1,4,4,0,-0.32003865,0.3755,-0.31648321,0.7264152899999999,0.14100025,0.22108
1,4,2,1,1,2,3,3,1,2,0.5717646352225898,0.499789893358764,-0.30848201914563705,0.09865088020774981,3,3,1,2,0.21652818000000001,0.3342,-0.00522144,0.41977441000000004,0.11168963999999999,0.39707
5,0,0,3,8,7,3,2,0,3,0.5027032413385917,0.06465412528812399,-0.7996343476845349,0.8878135429670932,3,2,0,3,0.15356275,0.2939,-0.11876064000000001,0.27300624999999995,0.08637721,0.04589
0,1,3,3,19,4,2,2,2,2,-0.015000160456837833,0.2690360769576671,0.09768985706838083,0.4101079975467739,2,2,2,2,-0.004767480000000001,0.0082,0.00693022,0.33802596,6.724000000000001e-05,0.06968
4,2,3,4,13,8,0,4,1,0,-1.0795395619640236,1.0404131203556193,-0.14424428781571605,-1.5231335779628936,0,4,1,0,-0.50584878,0.6294,0.03599702,0.64593369,0.39614436,0.14918
1,4,2,0,15,6,4,4,0,3,1.1290540965396163,1.0948918409194874,-0.6575955916558069,0.935756554384728,4,4,0,3,0.54031236,0.6594,-0.10284771,0.67141636,0.43480836,0.03978
4,4,2,4,16,2,3,1,3,0,0.3421312163527203,-1.0412292023363807,0.6148566097883642,-0.8243383180195241,3,1,3,0,0.04080076,0.2002,-0.084728,0.041534440000000006,0.04008004,0.08023
3,3,3,1,31,0,3,4,0,0,0.44735130529757094,1.5973452636996197,-1.000985990846138,-1.1351056078561361,3,4,0,0,0.25223471999999997,0.2616,0.18888717,0.9296816399999999,0.06843456,0.08668
2,2,0,1,6,8,4,3,0,3,1.4150676607887298,0.7173577773940838,-1.3311957484513857,1.392422360981481,4,3,0,3,0.5871687800000001,0.8263,-0.31004067,0.50495236,0.68277169,0.0703
4,3,3,3,15,7,4,4,4,1,1.6637229524157304,1.678542847215194,0.8829786083480875,-0.6129061885302419,4,4,4,1,0.95935464,0.9714,-0.09022302,0.9753537600000001,0.9436179600000001,0.08458
4,4,4,0,27,2,4,2,0,3,0.828988338001451,-0.2743631358004046,-0.9121900896413655,1.4458839924184121,4,2,0,3,0.20573064000000002,0.4843,-0.2203949,0.18045504,0.23454649,0.05543
1,1,3,3,11,7,4,2,0,1,1.6599528515089115,0.24023522468504913,-0.5570064848222757,-0.6129061885302419,4,2,0,1,0.55544852,0.9692,0.05649099,0.32844361000000005,0.93934864,0.03485
0,1,5,2,2,4,3,1,0,3,0.3104280950908354,-0.6029704502843726,-0.9697686818288351,1.036816283488088,3,1,0,3,0.05997917,0.1817,-0.16820232,0.10896601,0.03301489,0.12755
3,4,4,0,18,9,1,1,0,2,-0.30015688359076526,-0.9176978359622596,-0.5466007151498413,0.5018550553675717,1,1,0,2,-0.04179924,0.1746,-0.04595704999999999,0.05731236,0.03048516,0.10497
2,4,4,1,0,1,0,1,2,3,-0.8255718554228696,-0.9471926846751818,0.13064146103108937,1.6728372407119645,0,1,2,3,-0.11110908,0.4812,0.0373248,0.05331481,0.23155344000000003,0.07839
0,3,0,1,18,4,0,0,2,3,-1.5672535247279404,-1.7265506871366307,0.2437174914715418,1.393457102235099,0,0,2,3,-0.005758200000000001,0.914,0.05751,3.969e-05,0.835396,0.14345
2,3,5,4,31,8,2,1,0,2,-0.14284085484260098,-0.3631946801593231,-1.0977596487997767,0.6412002108547984,2,1,0,2,-0.03305376,0.0828,-0.11802735,0.15936064,0.00685584,0.0841
4,2,4,4,5,2,2,4,4,2,0.009162758991409626,1.1653324796103484,1.4195694644566148,0.3859640349623534,2,4,4,2,0.00495423,0.0059,0.092578,0.70509609,3.481e-05,0.10935
0,2,4,4,10,6,4,2,3,0,1.4099266140976134,-0.3434157816106577,0.5891890445963598,-1.1968451693220112,4,2,3,0,0.33335417,0.8233,-0.1180552,0.16394400999999997,0.6778228900000001,0.23457
5,1,1,2,2,5,4,4,0,1,0.9866471031956898,1.7118546763497882,-1.248123020566452,-0.46528310301407105,4,4,0,1,0.5746863600000001,0.5763,0.09616697999999999,0.9944078399999999,0.33212169,0.06531
4,4,5,1,5,8,4,4,1,0,1.1062621228756666,1.4276631340452797,-0.2042508929267537,-0.7325912601987263,4,4,1,0,0.59137533,0.6461,0.02458582,0.83777409,0.41744521,0.14951
0,4,1,0,31,0,3,2,4,0,0.3801749618669823,-0.030076388813378898,1.132370221497429,-0.7105167801215418,3,2,4,0,0.11013247999999999,0.2224,-0.134152,0.24522303999999998,0.049461759999999994,0.09268
2,3,3,3,1,2,3,1,0,3,0.207778529491543,-0.497135993138005,-0.9262378786991518,1.65938560441493,3,1,0,3,0.04392108,0.1218,-0.25676646,0.13003235999999999,0.014835240000000001,0.17691
5,4,4,1,9,9,2,2,0,0,0.06691385015495144,0.3137988473572785,-1.317668247877221,-1.0561203588299606,2,2,0,0,0.023534280000000005,0.0396,0.23143316,0.3531924900000001,0.0015681600000000003,0.12154
2,1,4,2,28,5,4,4,0,1,1.2365019723839508,1.035555145273491,-1.1197851946064294,-0.05000694656203908,4,4,0,1,0.57934083,0.7221,0.0086967,0.6436852900000001,0.52142841,0.60887
1,1,5,1,16,1,4,0,1,0,1.6728054682367028,-1.375735486562933,-0.2769178511392531,-1.4282822963812418,4,0,1,0,0.10489757999999999,0.9767,0.06535242000000001,0.01153476,0.95394289,0.14539
4,4,4,4,1,6,4,1,0,0,1.3221860839025588,-0.6862500231208588,-0.915658679532177,-1.5000243566320912,4,1,0,0,0.23633980999999998,0.7721,0.22844835,0.09369720999999999,0.59613841,0.87588
2,2,5,3,2,0,2,2,4,0,0.11301190215196252,0.2499511748493055,1.2634829193701007,-1.4027586787919972,2,2,4,0,0.03829735,0.0665,-0.296161,0.33166081,0.004422250000000001,0.1325
1,2,0,3,13,0,0,1,2,3,-1.1744775575266413,-0.9249847985854521,0.0545059129277786,1.0506128335363283,0,1,2,3,-0.16250304,0.6848,0.010054239999999999,0.05631129000000001,0.46895103999999993,0.08285
5,4,4,1,2,5,4,3,0,3,0.9203276008802872,0.8162522701374109,-1.7115266299788585,0.976801290778243,4,3,0,3,0.39734015999999994,0.5376,-0.28005068,0.5462688099999999,0.28901375999999995,0.05929
6,1,4,3,31,4,2,3,0,3,-0.09091628326232451,0.9019608305149613,-1.5006363646175238,1.2065138490814433,2,3,0,3,-0.0400995,0.0525,-0.30302104,0.5833904400000001,0.0027562499999999996,0.07662
3,2,0,4,24,5,2,3,4,0,-0.1269036101001399,0.5060358613215005,1.1660155434382997,-1.6676524397182104,2,3,4,0,-0.04775295,0.0735,-0.32510849999999997,0.42211009000000005,0.005402249999999999,0.08168
6,4,5,3,11,9,0,3,2,3,-0.7844434818939378,0.664614047930976,0.30615210950614746,1.3672436571434423,0,3,2,3,-0.31793688,0.4572,0.07073719999999999,0.48358116,0.20903184,0.03744
